-3.8327,201.92,144.39,12.075,-6.0373,3.0591,200,186.51,148.43,0,0.15702,18.747,394.35,171.27,159.99,-2.041,-0.74842,0.0088959,-0.60399,160.19,172.58,-8.726,2.6182,-12.431,200,143.38,174.55,0,-1,1
-3.2196,201.61,144.56,12.263,-6.1313,3.3342,200,186.52,149.39,0,0.1648,19.069,394.26,171.24,159.99,-1.764,-0.64684,0.009337,-1.0388,160.32,171.94,-8.6964,2.6093,-12.803,200,143.33,174.6,0,-1,1
-2.5986,201.3,144.74,12.421,-6.2103,3.6011,200,186.53,150.35,0,0.17217,19.344,394.19,171.21,159.99,-1.4826,-0.54368,0.0097553,-1.4711,160.45,171.29,-8.6454,2.5941,-13.143,200,143.28,174.65,0,-1,1
-1.9712,200.99,144.93,12.548,-6.274,3.8592,200,186.54,151.33,0,0.17913,19.572,394.13,171.19,159.99,-1.1977,-0.43919,0.01015,-1.8997,160.58,170.61,-8.5732,2.5724,-13.451,200,143.23,174.7,0,-1,1
-1.3389,200.67,145.14,12.645,-6.3224,4.1078,200,186.55,152.32,0,0.18564,19.752,394.09,171.17,159.99,-0.90979,-0.33362,0.010519,-2.3237,160.71,169.93,-8.4801,2.5444,-13.727,200,143.18,174.75,0,-1,1
-0.70342,200.35,145.35,12.71,-6.3552,4.3463,200,186.56,153.31,0,0.1917,19.883,394.05,171.16,159.99,-0.61967,-0.22723,0.010863,-2.742,160.83,169.23,-8.3661,2.5102,-13.968,200,143.13,174.8,0,-1,1
-0.066175,200.03,145.58,12.745,-6.3725,4.5742,200,186.57,154.31,0,0.19729,19.966,394.04,171.15,159.99,-0.32803,-0.12029,0.01118,-3.1536,160.96,168.52,-8.2316,2.4699,-14.176,200,143.08,174.85,0,-1,1
0.57123,199.71,145.82,12.748,-6.3741,4.7909,200,186.58,155.31,0,0.20238,19.999,394.04,171.15,159.99,-0.035581,-0.013047,0.011469,-3.5575,161.08,167.8,-8.0769,2.4235,-14.349,200,143.03,174.9,0,-1,1
1.2072,199.4,146.07,12.72,-6.3601,4.9958,200,186.59,156.31,0,0.20699,19.984,394.05,171.16,160,0.25695,0.094225,0.011731,-3.9526,161.2,167.08,-7.9024,2.3711,-14.486,200,142.98,174.95,0,-1,1
1.8403,199.08,146.33,12.661,-6.3305,5.1885,200,186.6,157.31,0,0.21109,19.919,394.08,171.17,160,0.54886,0.20127,0.011963,-4.338,161.31,166.35,-7.7085,2.3129,-14.588,200,142.93,175,0,-1,1
2.4688,198.77,146.6,12.571,-6.2853,5.3684,200,186.61,158.3,0,0.21467,19.806,394.12,171.18,160,0.83942,0.30781,0.012167,-4.7128,161.42,165.62,-7.4957,2.2491,-14.654,200,142.88,175.05,0,-1,1
3.0913,198.45,146.88,12.45,-6.2248,5.5352,200,186.62,159.28,0,0.21773,19.644,394.17,171.2,160,1.1279,0.41361,0.01234,-5.076,161.53,164.88,-7.2646,2.1797,-14.684,200,142.83,175.1,0,-1,1
3.7062,198.15,147.16,12.298,-6.149,5.6884,200,186.63,160.25,0,0.22025,19.434,394.25,171.23,160,1.4137,0.51839,0.012483,-5.4268,161.64,164.15,-7.0156,2.105,-14.679,200,142.78,175.15,0,-1,1
